TimeStamp, Type, State, Seconds, ErrorCode, ErrorMessage, Application, Scope, Mandant, User, Report, SubReportTables, SubReportFields, Tables, Finds, Crit%, ReqRows, Rows, TempIndexCount, TempIndexRecs, OnTheFlyCount, OnTheFlyRecs, Memory, TempMemory, Parameter, Reused, Delayed, SnapshotMeta, RunningReports, OpenReports, Sessions
2023/06/20 10:51:37.151, rep, ok, 0.00202, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 63, 0, , 2, 108, 300
2023/06/20 10:51:39.642, rep, ok, 0.01449, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 776, 100,, 774, 0, 0, 1, 774, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064796|LieferantenNr=77140|RechnungsNr=", 2, 0, , 2, 109, 301
2023/06/20 10:51:41.430, rep, ok, 0.00193, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\Prozesse\ORDE\O1028_UnserZeichenAnpassen\O1028_UnserZeichenAnpassen_Validierung.avw", 0, 0, 3, 4, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|Auftragsnummer=186658|Auftragsrueckstandsnummer=0|USERID=5f802451-e911-ea01-1b05-005056b392f7", 0, 0, , 2, 109, 302
2023/06/20 10:51:44.033, rep, ok, 0.00175, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 64, 0, , 2, 108, 300
2023/06/20 10:51:50.279, rep, ok, 0.00269, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 65, 0, , 2, 108, 300
2023/06/20 10:51:59.132, rep, ok, 0.00973, 0, "", "ABAV", "", 8370, "blpa[195]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Anzeige_VKReferenz.avx", 0, 0, 16, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=0", 716, 0, , 3, 108, 300
2023/06/20 10:51:59.133, rep, ok, 0.00579, 0, "", "ABAV", "", 8370, "blpa[195]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Referenzen_AVOR_Planung.avx", 0, 0, 14, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|PaNr=0", 441, 0, , 2, 108, 300
2023/06/20 10:52:07.628, rep, ok, 0.00169, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 66, 0, , 3, 109, 301
2023/06/20 10:52:08.156, rep, ok, 0.01475, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 776, 100,, 774, 0, 0, 1, 774, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064796|LieferantenNr=77140|RechnungsNr=", 3, 0, , 3, 110, 301
2023/06/20 10:52:09.026, rep, ok, 2.44106, 0, "", "ABAV", "", 8370, "sa_abacus_mobit[120]", "D:\Abacus\abac\kd\abav\web\SC_SVM_ORDER_RUESTEN.avx", 2, 0, 22, 43'883, 60,, 2'270, 1, 48, 1'820, 4'478, 1.43, 0.03, "$Appl=soap|$Client=8370|$Type=xml_attr/UTF-8|$UserMsg=de/text|$Year=2004", 0, 0, , 2, 109, 301
2023/06/20 10:52:09.424, rep, ok, 85.1141, 0, "1min 25s", "ABAV", "", 8370, "sa_abacus_wsexport[91]", "D:\Abacus\abac\kd\abav\web\NSW_Export_Verkaufsauftraege_Positionen_2018_00_Abgeschlossen.avx", 0, 0, 14, 4'627'760, 0,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_value/UTF-8|$UserMsg=de/text|$Year=0|Zeitstempel=20.06.2023 10:44:50", 0, 0, , 2, 110, 302
2023/06/20 10:52:09.614, rep, ok, 0.02269, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 776, 100,, 774, 0, 0, 1, 774, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064796|LieferantenNr=77140|RechnungsNr=", 4, 0, , 3, 111, 303
2023/06/20 10:52:09.662, rep, ok, 0.00105, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=557714000|variantenNummer=0", 4, 0, , 3, 111, 304
2023/06/20 10:52:09.696, rep, ok, 0.01486, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 776, 100,, 774, 0, 0, 1, 774, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064796|LieferantenNr=77140|RechnungsNr=", 5, 0, , 3, 111, 304
2023/06/20 10:52:09.748, rep, ok, 0.00104, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=557714000|variantenNummer=0", 5, 0, , 3, 111, 304
2023/06/20 10:52:09.779, rep, ok, 0.01761, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 776, 100,, 774, 0, 0, 1, 774, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064796|LieferantenNr=77140|RechnungsNr=", 6, 0, , 3, 111, 304
2023/06/20 10:52:10.451, rep, ok, 0.83818, 0, "", "ABAV", "", 8370, "sa_abacus_wsexport[91]", "D:\Abacus\abac\kd\abav\web\NSW_Export_Bestellungen_2018_00.avx", 0, 0, 9, 7'473, 0,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_value/UTF-8|$UserMsg=de/text|$Year=0", 0, 0, , 2, 109, 304
2023/06/20 10:52:11.330, rep, ok, 0.04298, 0, "", "ABAV", "", 8370, "sa_abacus_wsimport[90]", "D:\Abacus\abac\kd\orde\orde_lg_lb.avx", 0, 0, 25, 22, 100,, 1, 0, 0, 0, 0, 0.06, 0.26, "$Client=8370|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=66078|Parameter10=1|Parameter2=0|Parameter4=0", 0, 0, , 2, 109, 305
2023/06/20 10:52:11.670, rep, ok, 2.43325, 0, "", "ABAV", "", 8370, "sa_abacus_mobit[120]", "D:\Abacus\abac\kd\abav\web\SC_SVM_ORDER_RUESTEN.avx", 2, 0, 22, 43'883, 60,, 2'270, 1, 48, 1'820, 4'478, 1.43, 0.03, "$Appl=soap|$Client=8370|$Type=xml_attr/UTF-8|$UserMsg=de/text|$Year=2004", 1, 0, , 1, 109, 303
2023/06/20 10:52:22.562, rep, ok, 0.00240, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 83, 0, , 1, 108, 303
2023/06/20 10:52:24.145, rep, ok, 0.00396, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 84, 0, , 1, 108, 303
2023/06/20 10:52:27.478, rep, ok, 0.00258, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 85, 0, , 1, 108, 302
2023/06/20 10:52:31.136, rep, ok, 0.00335, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 86, 0, , 1, 108, 302
2023/06/20 10:52:34.295, rep, ok, 0.00140, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\N311\Auftragsuebersicht.avx", 0, 1, 6, 3, 100,, 1, 0, 0, 0, 0, 0.12, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|ProjektNr=1285752", 18, 0, , 1, 108, 302
2023/06/20 10:52:46.519, rep, ok, 0.00175, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 67, 0, , 1, 108, 302
2023/06/20 10:52:57.391, rep, ok, 0.00200, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 68, 0, , 1, 108, 302
2023/06/20 10:52:59.111, rep, ok, 0.00422, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 69, 0, , 1, 108, 302
2023/06/20 10:53:00.065, rep, ok, 0.00054, 0, "", "ABAV", "", 8370, "sa_abacus_prozessuser[102]", "D:\Abacus\abac\kd\scmm\Notify\NachDispoWeiterschieben.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=C:\Windows\TEMP\tmp6294107231072167740|$Scope=DefaultScope|$Type=txt_all/ansi|$UserFmt='.E.|$UserMsg=de", 0, 0, , 2, 110, 303
2023/06/20 10:53:00.185, rrp, ok, 0.75607, 0, "", "UPPS", "", 8370, "blpa[195]", "D:\Abacus\abac\tmp_server\viewsel\-2095839695.tmp", 0, 0, 10, 35'158, 1,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Appl=upps|$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\.abav\exp_1W2KX03BHKA2OT...|$Scope=DefaultScope|$SectionTopN=50001|$Type=txt_exportmem/UTF-8|$UserMsg=de|AblaufNr=0|AuftragsNr=|BasisKommNr=|Einschr_Datum_bis=|Einschr_Datum_von=|KommNr=1442095|Kueche_Montiert_bis=|Kueche_Montiert_von=|Kueche_Wunsch_bis=|Kueche_Wunsch_von=|Massaufnahme_Art=|Ort=|PLZ=|Produktionsschluessel=|Produktionsstatus=|Ressource_bis=0|Ressource_von=0|Strasse=", 0, 0, , 1, 109, 302
2023/06/20 10:53:00.573, rep, ok, 0.00420, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186658|Parameter2=0", 70, 0, , 1, 108, 302
2023/06/20 10:53:03.054, rep, ok, 0.00087, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=1.1.16.2|variantenNummer=0", 6, 0, , 1, 109, 303
2023/06/20 10:53:03.178, rep, ok, 0.01030, 0, "", "ABAV", "", 8370, "blpa[195]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Referenzen_AVOR_Planung.avx", 0, 0, 14, 40, 100,, 3, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|PaNr=105147", 442, 0, , 2, 108, 303
2023/06/20 10:53:03.181, rep, ok, 0.01557, 0, "", "ABAV", "", 8370, "blpa[195]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Anzeige_VKReferenz.avx", 0, 0, 16, 15, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=105147", 717, 0, , 1, 108, 303
2023/06/20 10:53:03.201, rep, ok, 0.00089, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=1.1.16.2|variantenNummer=0", 7, 0, , 1, 109, 304
2023/06/20 10:53:03.937, rep, ok, 0.00056, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Pruefung_Nachproduktion_ServiceAuftrag\Pruefung_Nachproduktion_Service_Auftrag.avw", 0, 0, 1, 1, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|Parameter1=186658 |Parameter2=0 ", 0, 0, , 1, 109, 305
2023/06/20 10:53:05.544, rep, ok, 0.00347, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AuftragsTotalNachPosTyp\_v1_Auftragstotal_nach_Pos_Typ.avx", 0, 0, 10, 19, 100,, 2, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 109, 305
2023/06/20 10:53:05.573, rep, ok, 0.00514, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AuftragsTotalNachPosTyp\Auftragstotal_nach_Pos_typ.avw", 1, 0, 11, 21, 100,, 1, 0, 0, 0, 0, 0.12, 0.03, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\25665699-454c-a67b-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 109, 305
2023/06/20 10:53:07.110, rep, ok, 0.01864, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\N311\Auftragsuebersicht.avx", 0, 12, 6, 252, 100,, 10, 0, 0, 0, 0, 0.81, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|ProjektNr=1285749", 19, 0, , 1, 119, 304
2023/06/20 10:53:07.585, rep, ok, 0.00131, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\DatenAusProjHolen\_v1_Daten_aus_Proj_holen.avx", 0, 0, 5, 5, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 120, 305
2023/06/20 10:53:07.720, rep, ok, 0.00329, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\DatenAusProjHolen\Daten_aus_Proj_holen.avw", 1, 0, 6, 7, 100,, 1, 0, 0, 0, 0, 0.12, 0.03, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\a1cf019e-cf9d-abba-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 120, 305
2023/06/20 10:53:10.040, rep, ok, 0.00085, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\_v1_AVOR_Positionen_Ref_loeschen.avx", 0, 0, 2, 5, 0,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 2, 121, 306
2023/06/20 10:53:10.161, rep, ok, 0.00141, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\_v1_AVOR_Positionen_loeschen.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 2, 121, 306
2023/06/20 10:53:10.283, rep, ok, 0.00239, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\AVOR_Positionen_loeschen.avw", 1, 0, 3, 5, 100,, 1, 0, 0, 0, 0, 0.12, 0.03, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\6f4cea84-1801-e544-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 2, 121, 306
2023/06/20 10:53:11.136, rep, ok, 1.36693, 0, "", "ABAV", "", 8370, "sa_abacus_prozessuser[102]", "D:\Abacus\abac\kd\abav\Prozesse\SCCM\SCMM-Aufträge Dispo abgeschlossen\SelektionAuftraege.avw", 0, 0, 3, 40'775, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\zent\peng\cd757e8b-e4f4-7a52-114...|$Scope=DefaultScope|$Type=abadb-sqlite|$UserFmt='.E.|$UserMsg=de", 0, 0, , 1, 120, 305
2023/06/20 10:53:11.158, rep, ok, 0.00278, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\_v1_AVOR_Positionen_erstellen.avx", 1, 0, 3, 7, 100,, 1, 0, 0, 1, 1, 0.12, 0.01, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 120, 305
2023/06/20 10:53:11.299, rep, ok, 0.00509, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\AVOR_Positionen_erstellen.avw", 2, 0, 4, 9, 100,, 1, 0, 0, 1, 1, 0.18, 0.04, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\6f4cea84-1801-e544-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 120, 305
2023/06/20 10:53:11.948, rep, ok, 0.00343, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Verkauf\reloadPositionTextFromADO.avx", 0, 0, 7, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|auftragsNummer=186658|auftragsPosition=1|auftragsRNummer=0|setPos=0", 0, 0, , 1, 120, 305
2023/06/20 10:53:12.182, rep, ok, 0.00820, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\_v1_AVOR_Positionen_Ref_schreiben.avx", 0, 0, 5, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\6f4cea84-1801-e544-...|$Scope=DefaultScope|$Type=pdf|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 120, 306
2023/06/20 10:53:12.322, rep, ok, 0.00420, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\AVORPositionenErstellen\AVOR_Positionen_Ref_schreiben.avw", 1, 0, 6, 8, 100,, 1, 0, 0, 0, 0, 0.12, 0.03, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\6f4cea84-1801-e544-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=186658|AufRNr=0", 0, 0, , 1, 120, 306
2023/06/20 10:53:13.709, rep, ok, 0.15495, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\PPS\PPS_ODR_Referenz.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|paNummer=110514", 35, 0, , 1, 120, 305
2023/06/20 10:53:13.933, rep, ok, 0.14920, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\PPS\PPS_ODR_Referenz.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|paNummer=110514", 36, 0, , 1, 120, 305
2023/06/20 10:53:14.147, rep, ok, 0.14439, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\PPS\PPS_ODR_Referenz.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|paNummer=110514", 37, 0, , 1, 120, 305
2023/06/20 10:53:14.333, rep, ok, 0.14620, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\PPS\PPS_ODR_Referenz.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|paNummer=110514", 38, 0, , 1, 120, 306
